"数据时间	","挖掘机产量当期值 (台) 	","挖掘机产量累计值 (台) 	","挖掘机产量同比增长 (%) 	","挖掘机产量累计增长 (%) 	"
"2026年4月	","39389	","151496	","34.0	","25.0	"
"2026年3月	","48427	","112107	","26.5	","22.8	"
"2026年2月	","	","63566	","	","22.5	"
"2026年1月	","	","	","	","	"
"2025年12月	","37305	","379643	","20.8	","16.6	"
"2025年11月	","33623	","341667	","14.3	","16.2	"
"2025年10月	","30880	","308062	","13.0	","16.4	"
"2025年9月	","31608	","277172	","15.3	","16.8	"
"2025年8月	","27590	","245556	","13.2	","17.6	"
"2025年7月	","24732	","205299	","13.9	","11.1	"
"2025年6月	","26810	","165139	","9.4	","12.4	"
"2025年5月	","25845	","140575	","11.1	","13.9	"
"2025年4月	","26022	","106394	","13.0	","14.3	"
"2025年3月	","33172	","80278	","12.4	","14.6	"
"2025年2月	","	","47015	","	","16.9	"
"2025年1月	","	","	","	","	"
"2024年12月	","28754	","299338	","30.5	","26.4	"
"2024年11月	","27189	","269833	","44.0	","25.7	"
"2024年10月	","25182	","242645	","45.2	","23.9	"
"2024年9月	","25699	","217461	","69.1	","21.9	"
"2024年8月	","22465	","190758	","67.3	","16.7	"
"2024年7月	","19965	","168624	","50.7	","12.4	"
"2024年6月	","24866	","148655	","22.2	","7.7	"
"2024年5月	","23254	","123925	","39.6	","4.6	"
"2024年4月	","23032	","93469	","17.0	","-2.4	"
"2024年3月	","29746	","70437	","-13.5	","-6.3	"
"2024年2月	","	","40638	","	","-0.2	"
"2024年1月	","	","	","	","	"
"2023年12月	","21867	","235765	","-4.6	","-23.5	"
"2023年11月	","18744	","213850	","-29.5	","-25.1	"
"2023年10月	","17186	","195124	","-34.6	","-24.6	"
"2023年9月	","14886	","177938	","-35.5	","-23.5	"
"2023年8月	","13354	","163049	","-37.4	","-22.1	"
"2023年7月	","13237	","149767	","-33.9	","-20.3	"
"2023年6月	","20364	","137741	","-15.3	","-18.0	"
"2023年5月	","16613	","117524	","-25.9	","-17.8	"
"2023年4月	","19652	","94753	","36.7	","-16.4	"
"2023年3月	","34363	","75103	","3.7	","-24.9	"
"2023年2月	","	","40816	","	","-38.9	"
"2023年1月	","	","	","	","	"
"2022年12月	","22751	","306950	","-34.9	","-21.7	"
"2022年11月	","26435	","284202	","-15.3	","-20.4	"
"2022年10月	","26235	","257791	","-9.9	","-20.9	"
"2022年9月	","23024	","231416	","-18.5	","-22.1	"
"2022年8月	","21039	","208417	","10.0	","-22.4	"
"2022年7月	","19612	","185743	","-3.2	","-25.6	"
"2022年6月	","21769	","156803	","-3.4	","-27.1	"
"2022年5月	","20937	","134705	","-30.4	","-30.5	"
"2022年4月	","13981	","106459	","-58.9	","-27.3	"
"2022年3月	","30812	","93315	","-30.3	","-14.5	"
"2022年2月	","	","62650	","	","-3.1	"
"2022年1月	","	","	","	","	"
"2021年12月	","32949	","362029	","-18.0	","5.4	"
"2021年11月	","29850	","329044	","-15.6	","10.5	"
"2021年10月	","26725	","299230	","-11.4	","11.9	"
"2021年9月	","25894	","272730	","-5.7	","15.0	"
"2021年8月	","17236	","250007	","-24.6	","17.5	"
"2021年7月	","18357	","232633	","-18.4	","22.7	"
"2021年6月	","27284	","261740	","-25.7	","25.6	"
"2021年5月	","36102	","235183	","-18.8	","37.1	"
"2021年4月	","43412	","182187	","-2.9	","53.0	"
"2021年3月	","58429	","132983	","61.5	","83.2	"
"2021年2月	","	","71089	","	","113.0	"
"2021年1月	","	","	","	","	"
"2020年12月	","49439	","401096	","53.6	","36.7	"
"2020年11月	","44371	","351656	","49.9	","34.7	"
"2020年10月	","35098	","307284	","42.4	","32.7	"
"2020年9月	","31789	","272118	","56.5	","31.2	"
"2020年8月	","27006	","240308	","58.2	","28.5	"
"2020年7月	","25275	","213364	","68.7	","25.5	"
"2020年6月	","33970	","187379	","75.2	","22.4	"
"2020年5月	","40420	","153289	","82.3	","14.7	"
"2020年4月	","43622	","112927	","49.5	","1.3	"
"2020年3月	","31101	","58735	","2.3	","-19.9	"
"2020年2月	","	","27629	","	","-35.7	"
"2020年1月	","	","	","	","	"
"2019年12月	","28720	","266299	","13.0	","14.7	"
"2019年11月	","26180	","237582	","17.0	","14.9	"
"2019年10月	","24889	","237889	","23.1	","15.6	"
"2019年9月	","21957	","213949	","18.1	","15.3	"
"2019年8月	","17540	","192418	","6.8	","15.2	"
"2019年7月	","15813	","176517	","-22.7	","14.3	"
"2019年6月	","21378	","159884	","-12.0	","19.1	"
"2019年5月	","24209	","138450	","-4.4	","25.2	"
"2019年4月	","30825	","114193	","20.6	","34.0	"
"2019年3月	","33877	","83573	","27.5	","40.7	"
"2019年2月	","	","49534	","	","52.3	"
"2019年1月	","	","	","	","	"
"2018年12月	","28822	","269532	","29.1	","47.9	"
"2018年11月	","25232	","240710	","40.1	","50.4	"
"2018年10月	","21405	","216101	","51.1	","51.3	"
"2018年9月	","19655	","194153	","48.1	","51.7	"
"2018年8月	","17524	","176323	","33.2	","44.5	"
"2018年7月	","20958	","158798	","57.4	","45.9	"
"2018年6月	","24601	","137150	","67.1	","43.5	"
"2018年5月	","25618	","111922	","51.6	","37.5	"
"2018年4月	","25822	","87534	","35.8	","35.7	"
"2018年3月	","27302	","61620	","21.8	","35.7	"
"2018年2月	","	","34283	","	","50.7	"
"2018年1月	","	","	","	","	"
"2017年12月	","23010	","194606	","89.0	","77.2	"
"2017年11月	","19868	","182141	","63.9	","65.1	"
"2017年10月	","16092	","162500	","56.5	","65.8	"
"2017年9月	","15238	","146180	","59.0	","67.0	"
"2017年8月	","14111	","131210	","69.7	","68.3	"
"2017年7月	","14651	","117735	","66.1	","69.0	"
"2017年6月	","14730	","94839	","78.7	","72.6	"
"2017年5月	","16675	","80108	","63.8	","71.4	"
"2017年4月	","18676	","63433	","62.7	","73.5	"
"2017年3月	","19292	","44682	","79.6	","78.2	"
"2017年2月	","	","22381	","	","55.9	"
"2017年1月	","	","	","	","	"
"2016年12月	","11920	","111395	","65.4	","19.4	"
"2016年11月	","10774	","99447	","61.4	","15.5	"
"2016年10月	","9286	","88476	","62.9	","11.4	"
"2016年9月	","8795	","79192	","34.0	","7.4	"
"2016年8月	","7518	","70397	","34.0	","4.8	"
"2016年7月	","8215	","63156	","27.1	","2.6	"
"2016年6月	","8278	","55161	","19.8	","-0.4	"
"2016年5月	","10211	","46900	","10.8	","-2.7	"
"2016年4月	","11513	","36691	","5.5	","-7.6	"
"2016年3月	","10740	","25081	","-6.7	","-12.6	"
"2016年2月	","	","14358	","	","-16.9	"
"2016年1月	","	","	","	","	"
"2015年12月	","7271	","92592	","-16.3	","-23.4	"
"2015年11月	","6675	","85392	","-14.0	","-23.9	"
"2015年10月	","5708	","78716	","-29.7	","-24.5	"
"2015年9月	","6557	","73031	","-15.0	","-24.3	"
"2015年8月	","5584	","66303	","-5.5	","-25.2	"
"2015年7月	","6308	","60839	","-15.5	","-26.4	"
"2015年6月	","6698	","54449	","-10.3	","-27.5	"
"2015年5月	","9243	","47834	","-17.8	","-27.8	"
"2015年4月	","10793	","39539	","-31.1	","-28.8	"
"2015年3月	","11426	","28674	","-23.7	","-27.6	"
"2015年2月	","6748	","17217	","-39.7	","-30.1	"
"2015年1月	","	","	","	","	"
"2014年12月	","8909	","125301	","-33.7	","-13.8	"
"2014年11月	","7998	","116392	","-37.3	","-11.9	"
"2014年10月	","8336	","108394	","-9.3	","-8.8	"
"2014年9月	","7974	","100165	","-14.5	","-8.8	"
"2014年8月	","6126	","92192	","-19.6	","-8.3	"
