date,gpr_index,gpr_threat,gpr_act,gz_spread,ebp,est_prob,gpr_index_lag1,gpr_index_lag2,gpr_index_lag3,gz_spread_lag1
1985-04-01,87.92900085449219,94.64019775390624,73.75779724121094,1.061068733819435,-0.078164654481782,0.1765832747459256,124.77815246582033,117.10202026367188,102.17337799072266,0.9706894728250528
1985-05-01,103.26284790039062,111.15978240966795,92.27672576904295,1.1991082705631746,-0.2901940552456499,0.1164030229725093,87.92900085449219,124.77815246582033,117.10202026367188,1.061068733819435
1985-06-01,148.78282165527344,134.65670776367188,174.1437530517578,1.1697971611050744,0.0327031103402322,0.2147470357114808,103.26284790039062,87.92900085449219,124.77815246582033,1.1991082705631746
1985-07-01,133.90542602539062,126.30107879638672,149.5423583984375,1.1333078735846984,-0.011394807877133,0.1990248714834361,148.78282165527344,103.26284790039062,87.92900085449219,1.1697971611050744
1985-08-01,82.78410339355469,75.26383972167969,84.87953186035156,1.1611328656795772,0.013322043162969,0.2077500211152254,133.90542602539062,148.78282165527344,103.26284790039062,1.1333078735846984
1985-09-01,102.43449401855467,101.56950378417967,92.48631286621094,1.1356248045926107,0.0936875813338389,0.2376368282300113,82.78410339355469,133.90542602539062,148.78282165527344,1.1611328656795772
1985-10-01,105.99191284179688,91.34220886230467,118.73129272460938,1.2284311223784024,0.1552410822612779,0.262035845393946,102.43449401855467,82.78410339355469,133.90542602539062,1.1356248045926107
1985-11-01,94.84818267822266,98.25837707519533,80.12213897705078,1.2895870431877798,0.1766144896234778,0.27079873363905,105.99191284179688,102.43449401855467,82.78410339355469,1.2284311223784024
1985-12-01,96.4211654663086,80.3045654296875,111.21063232421876,1.3748789370417211,-0.0462965025932726,0.1870873747997335,94.84818267822266,105.99191284179688,102.43449401855467,1.2895870431877798
1986-01-01,135.36074829101562,137.66831970214844,166.0226287841797,1.328334663563506,0.1887343125288725,0.2758319243663926,96.4211654663086,94.84818267822266,105.99191284179688,1.3748789370417211
1986-02-01,98.75003051757812,84.02117919921875,114.81560516357422,1.5497237045603347,-0.2088556990391188,0.1375002757409979,135.36074829101562,96.4211654663086,94.84818267822266,1.328334663563506
1986-03-01,98.67667388916016,85.12946319580078,117.56116485595705,1.9991487519450328,0.5608936742512944,0.4480197949965285,98.75003051757812,135.36074829101562,96.4211654663086,1.5497237045603347
1986-04-01,148.31385803222656,142.49339294433594,182.87278747558597,1.9184641059649592,0.5110188896357863,0.4235070985049165,98.67667388916016,98.75003051757812,135.36074829101562,1.9991487519450328
1986-05-01,117.38924407958984,126.68498992919922,114.20220947265624,1.5866962357352212,0.0057333569091795,0.2050474400105943,148.31385803222656,98.67667388916016,98.75003051757812,1.9184641059649592
1986-06-01,96.29425048828124,106.94334411621094,80.0658187866211,1.9003727235973955,0.0762849488402792,0.230971788905153,117.38924407958984,148.31385803222656,98.67667388916016,1.5866962357352212
1986-07-01,94.70178985595705,99.80805206298828,83.9753189086914,2.0692244812858496,0.6909395987048599,0.5126376068250197,96.29425048828124,117.38924407958984,148.31385803222656,1.9003727235973955
1986-08-01,103.34593963623048,104.75926971435548,99.84519958496094,2.231424460367828,0.6548918997614137,0.4946867347773664,94.70178985595705,96.29425048828124,117.38924407958984,2.0692244812858496
1986-09-01,117.1078872680664,106.35902404785156,126.74607849121094,1.902236023663172,0.3014398125204911,0.3247102192676282,103.34593963623048,94.70178985595705,96.29425048828124,2.231424460367828
1986-10-01,96.7924346923828,109.01692199707033,77.40582275390625,1.9137912097627143,0.4828107033348205,0.4097669495273195,117.1078872680664,103.34593963623048,94.70178985595705,1.902236023663172
1986-11-01,109.77281951904295,124.65135192871094,89.47162628173828,2.028667375395258,0.592478622148948,0.4636527918186219,96.7924346923828,117.1078872680664,103.34593963623048,1.9137912097627143
1986-12-01,89.75377655029297,93.46377563476562,78.10250091552734,1.930246589778661,0.617114865597487,0.475886859579972,109.77281951904295,96.7924346923828,117.1078872680664,2.028667375395258
1987-01-01,96.94281768798828,90.4955062866211,104.48915100097656,1.8012622410758348,0.4766019178458625,0.406756864036956,89.75377655029297,109.77281951904295,96.7924346923828,1.930246589778661
1987-02-01,100.683349609375,109.72402954101562,89.29598236083984,1.9024488648189863,0.5440230264827159,0.4397010522024145,96.94281768798828,89.75377655029297,109.77281951904295,1.8012622410758348
1987-03-01,89.60771942138672,105.55125427246094,67.09355163574219,1.8239814018725848,0.4323856575131395,0.3854893280840453,100.683349609375,96.94281768798828,89.75377655029297,1.9024488648189863
1987-04-01,113.39408111572266,117.12814331054688,99.12645721435548,1.7103216658632594,-0.2774764775114595,0.1195408617583203,89.60771942138672,100.683349609375,96.94281768798828,1.8239814018725848
1987-05-01,98.65091705322266,97.37140655517578,95.23518371582033,1.68388721748476,0.1671229011933241,0.2668892821901375,113.39408111572266,89.60771942138672,100.683349609375,1.7103216658632594
1987-06-01,94.18240356445312,99.82925415039062,81.82940673828125,1.639050457817809,0.1528617390154414,0.2610694065847376,98.65091705322266,113.39408111572266,89.60771942138672,1.68388721748476
1987-07-01,98.87196350097656,107.52894592285156,88.26481628417969,1.594127177127132,0.2279670384203707,0.292433063279116,94.18240356445312,98.65091705322266,113.39408111572266,1.639050457817809
1987-08-01,99.96844482421876,115.48031616210938,87.60133361816406,1.5160015599025936,0.2249149936189634,0.2911250959799273,98.87196350097656,94.18240356445312,98.65091705322266,1.594127177127132
1987-09-01,121.16707611083984,143.4519805908203,97.5398178100586,1.4993881575531094,0.2183317306280328,0.2883131512338333,99.96844482421876,98.87196350097656,94.18240356445312,1.5160015599025936
1987-10-01,101.05858612060548,110.70101928710938,88.82691192626953,1.6241249060666865,-0.6893530316262264,0.045373462009014,121.16707611083984,99.96844482421876,98.87196350097656,1.4993881575531094
1987-11-01,96.15348815917967,110.79949951171876,75.88374328613281,1.6043764806399006,0.2152020316749257,0.2869808526825065,101.05858612060548,121.16707611083984,99.96844482421876,1.6241249060666865
1987-12-01,109.85638427734376,124.4972915649414,88.26872253417969,1.5739394552917203,-0.0359224757025147,0.1905884948568387,96.15348815917967,101.05858612060548,121.16707611083984,1.6043764806399006
1988-01-01,83.20153045654297,87.14092254638672,72.89557647705078,1.642292720468512,-0.1798566844443796,0.1456173676728637,109.85638427734376,96.15348815917967,101.05858612060548,1.5739394552917203
1988-02-01,86.20614624023438,90.1892547607422,73.8230972290039,1.5964031008325026,0.1647008123753071,0.2658962439846561,83.20153045654297,109.85638427734376,96.15348815917967,1.642292720468512
1988-03-01,110.20651245117188,105.9420166015625,109.30101776123048,1.4943899163805952,-0.1007579315558939,0.1693668893142756,86.20614624023438,83.20153045654297,109.85638427734376,1.5964031008325026
1988-04-01,119.45051574707033,113.93638610839844,128.48338317871094,1.394489346097105,-0.030044138429661,0.1925901028953009,110.20651245117188,86.20614624023438,83.20153045654297,1.4943899163805952
